code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01810,小米集团-W,2025-02-26 00:00:00,54.25,56.3,56.8,53.1,73.307,0.01575,395453828,21844954965.0,5.827067669172922,53.2
HK.01810,小米集团-W,2025-02-27 00:00:00,56.6,53.1,58.7,51.4,69.14,0.03354,842011809,45631671218.0,-5.683836589698039,56.3
HK.01810,小米集团-W,2025-02-28 00:00:00,55.75,51.85,55.75,50.65,67.513,0.02657,667093154,34919754883.0,-2.354048964218456,53.1
HK.01810,小米集团-W,2025-03-03 00:00:00,52.9,50.95,53.0,49.55,66.341,0.01857,466253103,23815670470.0,-1.7357762777242016,51.85
HK.01810,小米集团-W,2025-03-04 00:00:00,49.05,50.55,51.6,48.65,65.82,0.01349,338725813,16955649579.0,-0.7850834151128668,50.95
HK.01810,小米集团-W,2025-03-05 00:00:00,52.0,54.2,54.2,51.3,70.572,0.01345,337625486,17803650885.0,7.2205736894164305,50.55
HK.01810,小米集团-W,2025-03-06 00:00:00,55.3,54.9,56.3,53.85,71.484,0.01495,375438239,20632772253.0,1.2915129151291433,54.2
HK.01810,小米集团-W,2025-03-07 00:00:00,54.6,54.35,55.5,53.1,70.768,0.01416,355629253,19317654862.0,-1.0018214936247671,54.9
HK.01810,小米集团-W,2025-03-10 00:00:00,54.0,52.85,54.5,52.35,68.815,0.00892,223961425,11925078430.0,-2.7598896044158234,54.35
HK.01810,小米集团-W,2025-03-11 00:00:00,50.85,53.9,54.0,50.7,70.182,0.00889,223343033,11756897213.0,1.9867549668874118,52.85
HK.01810,小米集团-W,2025-03-12 00:00:00,53.85,52.05,54.7,51.5,67.773,0.00963,241938609,12740686756.0,-3.432282003710578,53.9
HK.01810,小米集团-W,2025-03-13 00:00:00,52.05,52.85,53.4,51.6,68.815,0.00745,187000372,9805570567.0,1.5369836695485193,52.05
HK.01810,小米集团-W,2025-03-14 00:00:00,53.0,53.85,54.6,52.55,70.117,0.00916,229901198,12355629844.0,1.8921475875118259,52.85
HK.01810,小米集团-W,2025-03-17 00:00:00,54.35,55.8,55.8,53.3,72.656,0.00882,221496225,12151787640.0,3.6211699164345323,53.85
HK.01810,小米集团-W,2025-03-18 00:00:00,56.75,57.65,57.95,56.15,56.686,0.01028,258147732,14768985208.0,3.3154121863799313,55.8
HK.01810,小米集团-W,2025-03-19 00:00:00,57.0,58.2,59.45,56.4,57.227,0.01479,371387356,21553952336.0,0.9540329575021756,57.65
HK.01810,小米集团-W,2025-03-20 00:00:00,58.0,56.5,58.65,56.1,55.555,0.01013,254323500,14569412890.0,-2.9209621993127195,58.2
HK.01810,小米集团-W,2025-03-21 00:00:00,56.6,54.7,56.85,54.05,53.785,0.01081,271392247,14935398448.0,-3.185840707964597,56.5
HK.01810,小米集团-W,2025-03-24 00:00:00,55.25,57.0,57.1,54.9,56.047,0.00824,206959960,11615297754.0,4.204753199268733,54.7
HK.01810,小米集团-W,2025-03-25 00:00:00,53.85,53.4,55.0,53.25,52.507,0.0534,1341045814,71795341419.0,-6.315789473684213,57.0
HK.01810,小米集团-W,2025-03-26 00:00:00,53.5,53.95,54.3,53.5,53.048,0.00717,180066074,9711112604.0,1.0299625468164875,53.4
HK.01810,小米集团-W,2025-03-27 00:00:00,53.9,51.7,54.05,51.4,50.835,0.01432,359693846,18798735161.0,-4.170528266913809,53.95
HK.01810,小米集团-W,2025-03-28 00:00:00,51.0,51.05,52.15,49.6,50.196,0.0147,369242633,18696960219.0,-1.2572533849129703,51.7
HK.01810,小米集团-W,2025-03-31 00:00:00,50.15,49.2,50.7,48.45,49.898,0.01323,342788934,16923402082.0,-3.623898139079323,51.05
HK.01810,小米集团-W,2025-04-01 00:00:00,49.4,46.5,50.0,46.1,47.16,0.02278,590405454,28080722733.0,-5.487804878048786,49.2
HK.01810,小米集团-W,2025-04-02 00:00:00,46.0,44.55,47.5,44.4,45.182,0.02453,635758232,28990681840.0,-4.19354838709678,46.5
HK.01810,小米集团-W,2025-04-03 00:00:00,43.8,45.9,46.6,43.45,46.551,0.01734,449295312,20290820111.0,3.030303030303034,44.55
HK.01810,小米集团-W,2025-04-07 00:00:00,40.2,36.45,43.25,36.05,36.967,0.04005,1037869822,40885489783.0,-20.588235294117638,45.9
HK.01810,小米集团-W,2025-04-08 00:00:00,38.55,38.9,39.85,37.45,39.452,0.02759,715006887,27621956613.0,6.721536351165969,36.45
HK.01810,小米集团-W,2025-04-09 00:00:00,37.8,41.9,42.4,36.6,42.494,0.02621,679302084,27428454025.0,7.712082262210797,38.9
HK.01810,小米集团-W,2025-04-10 00:00:00,44.8,43.05,45.0,42.6,43.661,0.02031,526260423,23013192065.0,2.744630071599042,41.9
HK.01810,小米集团-W,2025-04-11 00:00:00,42.75,44.25,45.45,42.15,44.878,0.01378,357167818,15727845072.0,2.787456445993038,43.05
HK.01810,小米集团-W,2025-04-14 00:00:00,45.2,43.2,45.45,42.25,43.813,0.01632,422983277,18493280872.0,-2.372881355932197,44.25
HK.01810,小米集团-W,2025-04-15 00:00:00,43.75,43.1,43.85,42.05,43.711,0.00637,164977321,7052942399.0,-0.23148148148148476,43.2
HK.01810,小米集团-W,2025-04-16 00:00:00,42.5,41.25,42.95,40.2,41.835,0.01217,315328932,12980783307.0,-4.292343387471001,43.1
HK.01810,小米集团-W,2025-04-17 00:00:00,41.25,41.95,42.25,40.5,42.545,0.00736,190654146,7909289456.0,1.6969696969697037,41.25
HK.01810,小米集团-W,2025-04-22 00:00:00,42.45,44.4,44.7,42.2,45.03,0.01083,280722543,12289591585.0,5.840286054827164,41.95
HK.01810,小米集团-W,2025-04-23 00:00:00,46.75,47.45,47.95,45.7,48.123,0.0141,365404799,17162736555.0,6.869369369369379,44.4
HK.01810,小米集团-W,2025-04-24 00:00:00,48.0,48.2,48.7,46.95,48.884,0.0092,238445758,11416258432.0,1.5806111696522653,47.45
HK.01810,小米集团-W,2025-04-25 00:00:00,48.55,47.7,48.65,47.05,48.377,0.00643,166617135,7986897543.0,-1.0373443983402488,48.2
HK.01810,小米集团-W,2025-04-28 00:00:00,48.0,47.5,48.35,47.2,48.223,0.00349,90590615,4329519107.0,-0.41928721174004785,47.7
HK.01810,小米集团-W,2025-04-29 00:00:00,47.95,47.45,47.95,47.0,48.172,0.00391,101336853,4804800123.0,-0.10526315789473085,47.5
HK.01810,小米集团-W,2025-04-30 00:00:00,47.25,49.95,50.0,46.8,50.71,0.00932,241882505,11882982911.0,5.268703898840885,47.45
HK.01810,小米集团-W,2025-05-02 00:00:00,50.5,53.1,53.1,50.0,53.908,0.00541,140470309,7337175584.0,6.306306306306303,49.95
HK.01810,小米集团-W,2025-05-06 00:00:00,53.1,51.55,53.15,51.4,52.335,0.00724,187805038,9753302408.0,-2.919020715630893,53.1
HK.01810,小米集团-W,2025-05-07 00:00:00,52.6,50.1,53.5,50.05,50.862,0.0091,236141700,12039931314.0,-2.812803103782727,51.55
HK.01810,小米集团-W,2025-05-08 00:00:00,49.8,50.8,51.9,49.65,51.573,0.00596,154551212,7851149529.0,1.3972055888223467,50.1
HK.01810,小米集团-W,2025-05-09 00:00:00,51.1,51.35,51.45,50.25,52.131,0.00385,99875196,5093269922.0,1.0826771653543392,50.8
HK.01810,小米集团-W,2025-05-12 00:00:00,51.45,50.6,51.45,48.4,51.37,0.01373,356285408,17821017617.0,-1.4605647517039921,51.35
HK.01810,小米集团-W,2025-05-13 00:00:00,50.8,48.65,50.8,48.2,49.39,0.0085,220529075,10806557249.0,-3.853754940711468,50.6
HK.01810,小米集团-W,2025-05-14 00:00:00,49.15,50.4,50.45,48.65,51.167,0.00671,174012139,8672865491.0,3.597122302158273,48.65
HK.01810,小米集团-W,2025-05-15 00:00:00,50.4,50.15,51.9,49.7,50.913,0.00598,155216057,7870017056.0,-0.496031746031746,50.4
HK.01810,小米集团-W,2025-05-16 00:00:00,50.0,51.0,51.3,49.8,51.776,0.00468,121417523,6171347047.0,1.694915254237291,50.15
HK.01810,小米集团-W,2025-05-19 00:00:00,50.3,52.35,52.45,49.0,53.147,0.00838,217541110,11096706209.0,2.6470588235294144,51.0
HK.01810,小米集团-W,2025-05-20 00:00:00,53.0,54.8,54.8,52.8,55.634,0.00879,228019851,12363026381.0,4.6800382043934965,52.35
HK.01810,小米集团-W,2025-05-21 00:00:00,54.95,54.45,55.7,53.7,55.279,0.00732,189822108,10354259659.0,-0.638686131386851,54.8
HK.01810,小米集团-W,2025-05-22 00:00:00,54.7,53.2,55.0,52.85,54.01,0.0077,199909799,10735051236.0,-2.295684113865932,54.45
HK.01810,小米集团-W,2025-05-23 00:00:00,53.2,53.0,53.9,51.95,53.807,0.00596,154706274,8201713253.0,-0.37593984962406546,53.2
HK.01810,小米集团-W,2025-05-26 00:00:00,52.6,51.3,52.8,51.05,52.081,0.00564,146415432,7566357166.0,-3.2075471698113263,53.0
HK.01810,小米集团-W,2025-05-27 00:00:00,51.0,51.55,52.1,50.5,52.335,0.00483,125291611,6425551749.0,0.48732943469785583,51.3
